utimesec    12795.471627
stimesec    4.804023
ru_maxrss   1349152
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4423100
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  63424
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   4200
