utimesec    16.360681
stimesec    0.180007
ru_maxrss   844316
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   214502
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  2632
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   22
