utimesec    1850.999271
stimesec    0.256086
ru_maxrss   248676
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   60483
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9744
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   486
