utimesec    377.461288
stimesec    0.128000
ru_maxrss   439128
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   108732
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  13184
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   112
