utimesec    43.489264
stimesec    0.088002
ru_maxrss   181672
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   43832
ru_majflt   0
ru_nswap    0
ru_inblock  112
ru_oublock  10832
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   47
